3.78	-0.000855432
3.79	-0.000856594
3.8	-0.000854264
3.81	-0.00085514
3.82	-0.000852726
3.83	-0.000855154
3.84	-0.000850541
3.85	-0.000850445
3.86	-0.000848753
3.87	-0.000848765
3.88	-0.00084612
3.89	-0.000845741
3.9	-0.000843149
3.91	-0.000843236
3.92	-0.000839654
3.93	-0.000838858
3.94	-0.000835983
3.95	-0.000835368
3.96	-0.000831752
3.97	-0.000830734
3.98	-0.000827181
3.99	-0.000826886
4	-0.000822098
4.01	-0.000820475
4.02	-0.000816945
4.03	-0.000815492
4.04	-0.000811195
4.05	-0.000809312
4.06	-0.000805114
4.07	-0.000803692
4.08	-0.000798558
4.09	-0.000796237
4.1	-0.000791802
4.11	-0.000789691
4.12	-0.000784524
4.13	-0.000782045
4.14	-0.000776884
4.15	-0.000775414
4.16	-0.000768793
4.17	-0.000765548
4.18	-0.000760691
4.19	-0.000757651
4.2	-0.000751991
4.21	-0.00074854
4.22	-0.000742962
4.23	-0.000739993
4.24	-0.000733516
4.25	-0.000729643
4.26	-0.000723858
4.27	-0.000720212
4.28	-0.000713739
4.29	-0.000709699
4.3	-0.000703289
4.31	-0.000699999
4.32	-0.000692469
4.33	-0.000687834
4.34	-0.00068152
4.35	-0.000677127
4.36	-0.000670101
4.37	-0.000665303
4.38	-0.000658378
4.39	-0.000654086
4.4	-0.000646313
4.41	-0.000641139
4.42	-0.000634042
4.43	-0.000629155
4.44	-0.000621373
4.45	-0.000616188
4.46	-0.000608363
4.47	-0.000604488
4.48	-0.000595118
4.49	-0.000589027
4.5	-0.000581858
4.51	-0.00057609
4.52	-0.00056813
4.53	-0.000562012
4.54	-0.000554133
4.55	-0.000548553
4.56	-0.000539878
4.57	-0.000533433
4.58	-0.000525442
4.59	-0.0005193
4.6	-0.000510702
4.61	-0.000504215
4.62	-0.000495706
4.63	-0.000490014
4.64	-0.000480536
4.65	-0.000473537
4.66	-0.00046525
4.67	-0.000458581
4.68	-0.000449677
4.69	-0.000442659
4.7	-0.000433896
4.71	-0.000427433
4.72	-0.000417956
4.73	-0.00041066
4.74	-0.000401879
4.75	-0.000394934
4.76	-0.00038559
4.77	-0.000378367
4.78	-0.000369087
4.79	-0.000362938
4.8	-0.000352558
4.81	-0.000344696
4.82	-0.000335975
4.83	-0.000328517
4.84	-0.000319182
4.85	-0.000311424
4.86	-0.000302247
4.87	-0.000295074
4.88	-0.000285257
4.89	-0.000277284
4.9	-0.000268187
4.91	-0.000260586
4.92	-0.000251012
4.93	-0.000243127
4.94	-0.000233718
4.95	-0.000226657
4.96	-0.000216472
4.97	-0.000208171
4.98	-0.000199199
4.99	-0.000191285
5	-0.000181856
5.01	-0.000173628
5.02	-0.000164459
5.03	-0.00015677
5.04	-0.000147125
5.05	-0.000138568
5.06	-0.000129802
5.07	-0.000121424
5.08	-0.00011254
5.09	-0.000103298
5.1	-9.55285e-05
5.11	-8.25476e-05
5.12	-7.91094e-05
5.13	-7.16941e-05
5.14	-6.05766e-05
5.15	-5.37663e-05
5.16	-4.31935e-05
5.17	-3.5936e-05
5.18	-2.59314e-05
5.19	-1.92001e-05
5.2	-8.86863e-06
5.21	-1.3834e-06
5.22	8.10538e-06
5.23	1.51737e-05
5.24	2.49612e-05
5.25	3.22344e-05
5.26	4.17598e-05
5.27	4.81669e-05
5.28	5.82904e-05
5.29	6.57939e-05
5.3	7.47127e-05
5.31	8.17191e-05
5.32	9.09927e-05
5.33	9.81696e-05
5.34	0.00010716
5.35	0.000113665
5.36	0.000123073
5.37	0.000130194
5.38	0.00013884
5.39	0.000145451
5.4	0.00015441
5.41	0.00016111
5.42	0.000169863
5.43	0.000175427
5.44	0.000184905
5.45	0.000191878
5.46	0.000199768
5.47	0.000206158
5.48	0.000214413
5.49	0.000220894
5.5	0.00022886
5.51	0.000234631
5.52	0.000242965
5.53	0.000249281
5.54	0.000256841
5.55	0.000262621
5.56	0.00027043
5.57	0.000276274
5.58	0.000283797
5.59	0.000288714
5.6	0.000296729
5.61	0.00030256
5.62	0.000309394
5.63	0.00031465
5.64	0.000321745
5.65	0.000327054
5.66	0.000333817
5.67	0.000338395
5.68	0.000345474
5.69	0.000350521
5.7	0.000356824
5.71	0.000361289
5.72	0.000367821
5.73	0.000372243
5.74	0.000378555
5.75	0.000381618
5.76	0.000388697
5.77	0.000393348
5.78	0.000398498
5.79	0.000402486
5.8	0.000407951
5.81	0.00041192
5.82	0.000417055
5.83	0.000420275
5.84	0.000425692
5.85	0.000429322
5.86	0.000433946
5.87	0.000437001
5.88	0.000441788
5.89	0.000444819
5.9	0.000449264
5.91	0.00045136
5.92	0.000456209
5.93	0.000459059
5.94	0.000462731
5.95	0.000464987
5.96	0.000468836
5.97	0.000471065
5.98	0.00047453
5.99	0.00047602
6	0.000479724
6.01	0.000481571
6.02	0.000484473
6.03	0.000485737
6.04	0.00048878
6.05	0.000489963
6.06	0.000492684
6.07	0.000492748
6.08	0.000496013
6.09	0.000497101
6.1	0.000498838
6.11	0.000499315
6.12	0.000501249
6.13	0.000501661
6.14	0.000503208
6.15	0.000502886
6.16	0.000504661
6.17	0.000504651
6.18	0.000505619
6.19	0.000505044
6.2	0.000506125
6.21	0.000505473
6.22	0.000506178
6.23	0.000504621
6.24	0.000505705
6.25	0.000504768
6.26	0.000504689
6.27	0.000503186
6.28	0.000503249
6.29	0.000501672
6.3	0.000501331
6.31	0.000499038
6.32	0.000498928
6.33	0.000496898
6.34	0.000495999
6.35	0.000493399
6.36	0.000492645
6.37	0.000489879
6.38	0.000488862
6.39	0.000484668
6.4	0.00048456
6.41	0.000481836
6.42	0.000479549
6.43	0.000476258
6.44	0.000474236
6.45	0.000470836
6.46	0.000468448
6.47	0.000464353
6.48	0.000462222
6.49	0.000458371
6.5	0.000455453
6.51	0.00045109
6.52	0.000448295
6.53	0.000443843
6.54	0.000440673
6.55	0.000435383
6.56	0.000432639
6.57	0.00042788
6.58	0.000423999
6.59	0.000418758
6.6	0.000415033
6.61	0.000409722
6.62	0.0004056
6.63	0.000399646
6.64	0.000395796
6.65	0.000390078
6.66	0.000385451
6.67	0.000379263
6.68	0.000374786
6.69	0.000368499
6.7	0.00036369
6.71	0.000356438
6.72	0.000352292
6.73	0.00034581
6.74	0.000340201
6.75	0.000333301
6.76	0.000327909
6.77	0.000320951
6.78	0.000315192
6.79	0.000307635
6.8	0.000302196
6.81	0.000294877
6.82	0.00028868
6.83	0.000280953
6.84	0.000274932
6.85	0.000267152
6.86	0.000260786
6.87	0.000252268
6.88	0.000246441
6.89	0.000238417
6.9	0.00023149
6.91	0.00022311
6.92	0.000216405
6.93	0.000208
6.94	0.000200944
6.95	0.000191994
6.96	0.000185317
6.97	0.000176611
6.98	0.000169207
6.99	0.00016014
7	0.000152976
7.01	0.000143843
7.02	0.000136426
7.03	0.000126265
7.04	0.000119895
7.05	0.000110694
7.06	0.000102542
7.07	9.31022e-05
7.08	8.52886e-05
7.09	7.58508e-05
7.1	6.77385e-05
7.11	5.78116e-05
7.12	5.01523e-05
7.13	4.04955e-05
7.14	3.21344e-05
7.15	2.21986e-05
7.16	1.41169e-05
7.17	4.19843e-06
7.18	-4.16448e-06
7.19	-1.47055e-05
7.2	-2.23639e-05
7.21	-3.23942e-05
7.22	-4.1109e-05
7.23	-5.13445e-05
7.24	-5.97293e-05
7.25	-6.99084e-05
7.26	-7.85753e-05
7.27	-8.91789e-05
7.28	-9.73242e-05
7.29	-0.000107626
7.3	-0.000116444
7.31	-0.000126961
7.32	-0.000135432
7.33	-0.000145907
7.34	-0.000154593
7.35	-0.000165806
7.36	-0.000173451
7.37	-0.000183919
7.38	-0.000192969
7.39	-0.000203526
7.4	-0.000212152
7.41	-0.000222608
7.42	-0.000231466
7.43	-0.000242287
7.44	-0.00025054
7.45	-0.00026102
7.46	-0.000269915
7.47	-0.000280536
7.48	-0.000289023
7.49	-0.000299533
7.5	-0.000308222
7.51	-0.000319244
7.52	-0.000327034
7.53	-0.000337491
7.54	-0.000346294
7.55	-0.000356809
7.56	-0.000365145
7.57	-0.000375514
7.58	-0.000384041
7.59	-0.000394733
7.6	-0.000402558
7.61	-0.000412892
7.62	-0.0004213
7.63	-0.000431764
7.64	-0.000439631
7.65	-0.000450085
7.66	-0.000457897
7.67	-0.00046993
7.68	-0.000475474
7.69	-0.000485298
7.7	-0.000494041
7.71	-0.000503784
7.72	-0.000511771
7.73	-0.000521359
7.74	-0.000529434
7.75	-0.000539301
7.76	-0.000546577
7.77	-0.000556028
7.78	-0.000563876
7.79	-0.00057335
7.8	-0.000580649
7.81	-0.000589918
7.82	-0.000597338
7.83	-0.000607025
7.84	-0.00061336
7.85	-0.000622397
7.86	-0.000629723
7.87	-0.000638683
7.88	-0.00064542
7.89	-0.000654128
7.9	-0.000660994
7.91	-0.000669916
7.92	-0.000675944
7.93	-0.000684393
7.94	-0.000690991
7.95	-0.00069941
7.96	-0.000705407
7.97	-0.000713593
7.98	-0.00071966
7.99	-0.000728414
8	-0.000733022
8.01	-0.000740886
8.02	-0.000746908
8.03	-0.000754578
8.04	-0.00075993
8.05	-0.000767305
8.06	-0.000772752
8.07	-0.000780304
8.08	-0.000784849
8.09	-0.000791884
8.1	-0.000796991
8.11	-0.000803947
8.12	-0.000808411
8.13	-0.000815075
8.14	-0.000819614
8.15	-0.000826635
8.16	-0.000829942
8.17	-0.000836226
8.18	-0.000840535
8.19	-0.000846651
8.2	-0.000850274
8.21	-0.000856062
8.22	-0.000859769
8.23	-0.000865716
8.24	-0.000868468
8.25	-0.000873869
8.26	-0.000877175
8.27	-0.000882487
8.28	-0.000885094
8.29	-0.000890132
8.3	-0.000892741
8.31	-0.000898527
8.32	-0.000899209
8.33	-0.000903819
8.34	-0.000906413
8.35	-0.000910692
8.36	-0.000912504
8.37	-0.000916432
8.38	-0.0009183
8.39	-0.000922376
8.4	-0.000923247
8.41	-0.000926745
8.42	-0.00092818
8.43	-0.00093156
8.44	-0.000932285
8.45	-0.000935328
8.46	-0.000936108
8.47	-0.000939501
8.48	-0.000938956
8.49	-0.000941547
8.5	-0.000942044
8.51	-0.000944437
8.52	-0.000944194
8.53	-0.000946222
8.54	-0.000946057
8.55	-0.000948238
8.56	-0.00094706
8.57	-0.000948646
8.58	-0.000948052
8.59	-0.00094953
8.6	-0.000948205
8.61	-0.000949365
8.62	-0.000948071
8.63	-0.000949811
8.64	-0.000946836
8.65	-0.000947537
8.66	-0.00094611
8.67	-0.000946549
8.68	-0.000944343
8.69	-0.000944416
8.7	-0.00094229
8.71	-0.000942535
8.72	-0.000939386
8.73	-0.000939028
8.74	-0.000936491
8.75	-0.000936034
8.76	-0.000932775
8.77	-0.000931981
8.78	-0.0009288
8.79	-0.000928406
8.8	-0.000923873
8.81	-0.000922649
8.82	-0.000919234
8.83	-0.000917846
8.84	-0.000913688
8.85	-0.00091195
8.86	-0.000907902
8.87	-0.000906373
8.88	-0.000901306
8.89	-0.000899191
8.9	-0.000894762
8.91	-0.000892605
8.92	-0.000887436
8.93	-0.000885041
8.94	-0.000879878
8.95	-0.000878593
8.96	-0.000871056
8.97	-0.000868239
8.98	-0.00086334
8.99	-0.000860184
9	-0.000854455
9.01	-0.000850973
9.02	-0.000845355
9.03	-0.000842124
9.04	-0.000835501
9.05	-0.00083169
9.06	-0.000825754
9.07	-0.000821918
9.08	-0.000815296
9.09	-0.000811171
9.1	-0.000804691
9.11	-0.000801059
9.12	-0.000793265
9.13	-0.000788813
9.14	-0.000782243
9.15	-0.000777711
9.16	-0.000770451
9.17	-0.000765623
9.18	-0.00075855
9.19	-0.00075402
9.2	-0.00074599
9.21	-0.000740904
9.22	-0.000733619
9.23	-0.000728566
9.24	-0.000720626
9.25	-0.000715347
9.26	-0.00070756
9.27	-0.000703065
9.28	-0.000693657
9.29	-0.000688106
9.3	-0.000680488
9.31	-0.000674846
9.32	-0.00066654
9.33	-0.000660644
9.34	-0.000652562
9.35	-0.000647022
9.36	-0.000638025
9.37	-0.000631958
9.38	-0.000623762
9.39	-0.000617778
9.4	-0.000608981
9.41	-0.000602788
9.42	-0.000594228
9.43	-0.000588651
9.44	-0.000578866
9.45	-0.000572513
9.46	-0.000564073
9.47	-0.000557761
9.48	-0.000548717
9.49	-0.000542196
9.5	-0.000533437
9.51	-0.000527337
9.52	-0.000517713
9.53	-0.000511132
9.54	-0.000502357
9.55	-0.000495941
9.56	-0.000486592
9.57	-0.000480073
9.58	-0.000470936
9.59	-0.000465572
9.6	-0.000454572
9.61	-0.000447924
9.62	-0.000439352
9.63	-0.000432683
9.64	-0.000423475
9.65	-0.000416652
9.66	-0.000407757
9.67	-0.000401417
9.68	-0.000391703
9.69	-0.000384916
9.7	-0.000376112
9.71	-0.000369531
9.72	-0.000360224
9.73	-0.000353531
9.74	-0.000344562
9.75	-0.000338612
9.76	-0.000328526
9.77	-0.000321864
9.78	-0.000313239
9.79	-0.000306743
9.8	-0.000297613
9.81	-0.000291004
9.82	-0.000282262
9.83	-0.000276192
9.84	-0.000266693
9.85	-0.000260216
9.86	-0.000251679
9.87	-0.000245475
9.88	-0.000236476
9.89	-0.000230234
9.9	-0.000221582
9.91	-0.000216381
9.92	-0.000206324
9.93	-0.000200158
9.94	-0.000192126
9.95	-0.000186126
9.96	-0.000177594
9.97	-0.000171527
9.98	-0.000163415
9.99	-0.00015794
10	-0.000149116
10.01	-0.000143266
10.02	-0.000135449
10.03	-0.000129915
10.04	-0.000121689
10.05	-0.000116128
10.06	-0.000108327
10.07	-0.000103617
10.08	-9.47978e-05
10.09	-8.94368e-05
10.1	-8.21658e-05
10.11	-7.70803e-05
10.12	-6.93865e-05
10.13	-6.42728e-05
10.14	-5.70428e-05
10.15	-5.25727e-05
10.16	-4.46671e-05
10.17	-3.98736e-05
10.18	-3.29944e-05
10.19	-2.86105e-05
10.2	-2.1318e-05
10.21	-1.71151e-05
10.22	-1.0151e-05
10.23	-8.76326e-06
10.24	3.80754e-06
10.25	6.33631e-06
10.26	1.21374e-05
10.27	1.59733e-05
10.28	2.23242e-05
10.29	2.62898e-05
10.3	3.21986e-05
10.31	3.55342e-05
10.32	4.21043e-05
10.33	4.57794e-05
10.34	5.12952e-05
10.35	5.45918e-05
10.36	6.04643e-05
10.37	6.37392e-05
10.38	6.91389e-05
10.39	7.15051e-05
10.4	7.78604e-05
10.41	8.08486e-05
10.42	8.56109e-05
10.43	8.82681e-05
10.44	9.34041e-05
10.45	9.60544e-05
10.46	0.000100683
10.47	0.000102653
10.48	0.000107904
10.49	0.000110188
10.5	0.000114368
10.51	0.000116242
10.52	0.000120773
10.53	0.000122584
10.54	0.000126672
10.55	0.000127321
10.56	0.000132683
10.57	0.000134249
10.58	0.000137503
10.59	0.000138781
10.6	0.000142446
10.61	0.000143711
10.62	0.000146882
10.63	0.000147463
10.64	0.000151257
10.65	0.000152158
10.66	0.000154883
10.67	0.000155385
10.68	0.000158452
10.69	0.000158926
10.7	0.000161517
10.71	0.000161076
10.72	0.000164612
10.73	0.000164801
10.74	0.000166755
10.75	0.00016661
10.76	0.000168943
10.77	0.000168799
10.78	0.000170641
10.79	0.000169822
10.8	0.000172298
10.81	0.000171807
10.82	0.00017324
10.83	0.000172344
10.84	0.00017416
10.85	0.000173192
10.86	0.000174635
10.87	0.000172286
10.88	0.000175352
10.89	0.000174251
10.9	0.000174739
10.91	0.000173424
10.92	0.000174401
10.93	0.000173102
10.94	0.000173639
10.95	0.00017169
10.96	0.000172893
10.97	0.000171304
10.98	0.000171489
10.99	0.000169543
11	0.000170117
11.01	0.00016819
11.02	0.000168341
11.03	0.000165549
11.04	0.000166693
11.05	0.000164586
11.06	0.000164207
11.07	0.000161821
11.08	0.000161877
11.09	0.000159552
11.1	0.000159177
11.11	0.000156243
11.12	0.000156559
11.13	0.000154023
11.14	0.000153358
11.15	0.000150494
11.16	0.000150265
11.17	0.00014743
11.18	0.000146858
11.19	0.000142959
11.2	0.000143746
11.21	0.00014087
11.22	0.00013967
11.23	0.000136607
11.24	0.000135926
11.25	0.000132963
11.26	0.000131908
11.27	0.000128379
11.28	0.000128062
11.29	0.000124976
11.3	0.000123724
11.31	0.000120365
11.32	0.000119583
11.33	0.000116327
11.34	0.000115209
11.35	0.000111177
11.36	0.000111137
11.37	0.000107873
11.38	0.000106404
11.39	0.000102949
11.4	0.000102007
11.41	9.86989e-05
11.42	9.74215e-05
11.43	9.35907e-05
11.44	9.31025e-05
11.45	8.97471e-05
11.46	8.8386e-05
11.47	8.47742e-05
11.48	8.39689e-05
11.49	8.04165e-05
11.5	7.94458e-05
11.51	7.44404e-05
11.52	7.55839e-05
11.53	7.22804e-05
11.54	7.05213e-05
11.55	6.72221e-05
11.56	6.61662e-05
11.57	6.30477e-05
11.58	6.17415e-05
11.59	5.81455e-05
11.6	5.76854e-05
11.61	5.46189e-05
11.62	5.33252e-05
11.63	5.00778e-05
11.64	4.93518e-05
11.65	4.62981e-05
11.66	4.53301e-05
11.67	4.15938e-05
11.68	4.1796e-05
11.69	3.89153e-05
11.7	3.77802e-05
11.71	3.48017e-05
11.72	3.42792e-05
11.73	3.15388e-05
11.74	3.07648e-05
11.75	2.75967e-05
11.76	2.76907e-05
11.77	2.50914e-05
11.78	2.43848e-05
11.79	2.16373e-05
11.8	2.15409e-05
11.81	1.89958e-05
11.82	1.87294e-05
11.83	1.52993e-05
11.84	1.65644e-05
11.85	1.43166e-05
11.86	1.37692e-05
11.87	1.1508e-05
11.88	1.16457e-05
11.89	9.64894e-06
11.9	9.57613e-06
11.91	7.18126e-06
11.92	8.00714e-06
11.93	6.20948e-06
11.94	6.2584e-06
11.95	4.34813e-06
11.96	5.02002e-06
11.97	3.36381e-06
11.98	3.8477e-06
11.99	1.56899e-06
12	3.27565e-06
12.01	1.89978e-06
12.02	2.32005e-06
12.03	8.97384e-07
12.04	1.97614e-06
12.05	8.33427e-07
12.06	1.70399e-06
12.07	1.73585e-07
12.08	1.95313e-06
12.09	1.0187e-06
12.1	2.03787e-06
12.11	9.78156e-07
12.12	2.64893e-06
12.13	1.78656e-06
12.14	3.35235e-06
12.15	1.38969e-06
12.16	4.83829e-06
12.17	4.35801e-06
12.18	5.50583e-06
12.19	5.07703e-06
12.2	6.96252e-06
12.21	6.79762e-06
12.22	8.49088e-06
12.23	7.92787e-06
12.24	1.05255e-05
12.25	1.05493e-05
12.26	1.23675e-05
12.27	1.227e-05
12.28	1.47e-05
12.29	1.48387e-05
12.3	1.70629e-05
12.31	1.65604e-05
12.32	1.99838e-05
12.33	2.03504e-05
12.34	2.24581e-05
12.35	2.2748e-05
12.36	2.54757e-05
12.37	2.60054e-05
12.38	2.84796e-05
12.39	2.85804e-05
12.4	3.19109e-05
12.41	3.25556e-05
12.42	3.50643e-05
12.43	3.55374e-05
12.44	3.86213e-05
12.45	3.92543e-05
12.46	4.21217e-05
12.47	4.18257e-05
12.48	4.61704e-05
12.49	4.69759e-05
12.5	4.94443e-05
12.51	5.01681e-05
12.52	5.32395e-05
12.53	5.41364e-05
12.54	5.69043e-05
12.55	5.73067e-05
12.56	6.08694e-05
12.57	6.17461e-05
12.58	6.44166e-05
12.59	6.50576e-05
12.6	6.82209e-05
12.61	6.8971e-05
12.62	7.18039e-05
12.63	7.17813e-05
12.64	7.56856e-05
12.65	7.63817e-05
12.66	7.8837e-05
12.67	7.93058e-05
12.68	8.22419e-05
12.69	8.27836e-05
12.7	8.53246e-05
12.71	8.52595e-05
12.72	8.85177e-05
12.73	8.87915e-05
12.74	9.10978e-05
12.75	9.09623e-05
12.76	9.37487e-05
12.77	9.3419e-05
12.78	9.60584e-05
12.79	9.34239e-05
12.8	9.84971e-05
12.81	9.86444e-05
12.82	9.94336e-05
12.83	9.92356e-05
12.84	0.000100687
12.85	0.000100377
